#,2019-05-24T00:00:00Z,N0000001,EN91fh,41.3219273, -81.5047731, 285,Macedonia Ohio,G1,WWV5
#######################################
# MetaData for Grape Gen 1 Station
#
# Station Node Number      N0000001
# Callsign                 N8OBJ
# Grid Square              EN91fh
# Lat, Long, Elv           41.3219273, -81.5047731, 285
# City State               Macedonia Ohio
# Radio1                   Grape Gen 1 Rcvr 1
# Radio1ID                 G1
# Antenna                  80M OCF Dipole 30' up
# Frequency Standard       LB GPSDO
#
# Beacon Now Decoded       WWV5
#
#######################################
UTC,Freq,Vpk
2019-05-24T00:08:12Z,  4999999.284, 0.098147
2019-05-24T00:08:13Z,  4999999.371, 0.098219
2019-05-24T00:08:14Z,  4999999.404, 0.111068
2019-05-24T00:08:15Z,  4999999.636, 0.108853
2019-05-24T00:08:17Z,  4999999.892, 0.128075
2019-05-24T00:08:18Z,  4999999.929, 0.171678
2019-05-24T00:08:19Z,  5000000.016, 0.174777
2019-05-24T00:08:20Z,  4999999.915, 0.186631
2019-05-24T00:08:21Z,  4999999.785, 0.182509
2019-05-24T00:08:22Z,  4999999.821, 0.148389
2019-05-24T00:08:23Z,  4999999.602, 0.144526
2019-05-24T00:08:24Z,  4999999.527, 0.157437
2019-05-24T00:08:25Z,  4999999.515, 0.142828
2019-05-24T00:08:26Z,  4999999.490, 0.137380
2019-05-24T00:08:27Z,  4999999.502, 0.130562
2019-05-24T00:08:28Z,  4999999.595, 0.138446
2019-05-24T00:08:29Z,  4999999.614, 0.151573
2019-05-24T00:08:30Z,  4999999.590, 0.159043
2019-05-24T00:08:31Z,  4999999.717, 0.163160
2019-05-24T00:08:32Z,  4999999.777, 0.136515
2019-05-24T00:08:33Z,  4999999.822, 0.127078
2019-05-24T00:08:34Z,  4999999.840, 0.150838
2019-05-24T00:08:35Z,  4999999.937, 0.151137
2019-05-24T00:08:36Z,  4999999.896, 0.186256
2019-05-24T00:08:37Z,  4999999.941, 0.196623
2019-05-24T00:08:38Z,  4999999.925, 0.185858
2019-05-24T00:08:39Z,  4999999.715, 0.175960
2019-05-24T00:08:40Z,  4999999.562, 0.151457
2019-05-24T00:08:41Z,  4999999.446, 0.134338
2019-05-24T00:08:42Z,  4999999.408, 0.116087
2019-05-24T00:08:43Z,  4999999.485, 0.131491
2019-05-24T00:08:44Z,  4999999.706, 0.130960
2019-05-24T00:08:45Z,  4999999.708, 0.146858
2019-05-24T00:08:46Z,  4999999.795, 0.132889
2019-05-24T00:08:47Z,  4999999.752, 0.143833
2019-05-24T00:08:48Z,  4999999.647, 0.163577
2019-05-24T00:08:49Z,  4999999.628, 0.159499
2019-05-24T00:08:50Z,  4999999.670, 0.168386
2019-05-24T00:08:51Z,  4999999.787, 0.133271
2019-05-24T00:08:52Z,  4999999.834, 0.122058
2019-05-24T00:08:53Z,  4999999.855, 0.131557
2019-05-24T00:08:54Z,  4999999.786, 0.156624
2019-05-24T00:08:55Z,  4999999.542, 0.167520
2019-05-24T00:08:56Z,  4999999.525, 0.159046
2019-05-24T00:08:57Z,  4999999.446, 0.144657
2019-05-24T00:08:58Z,  4999999.561, 0.126975
2019-05-24T00:09:00Z,  4999999.681, 0.136365
2019-05-24T00:09:01Z,  4999999.671, 0.154328
2019-05-24T00:09:02Z,  4999999.654, 0.159751
2019-05-24T00:09:03Z,  4999999.569, 0.184498
2019-05-24T00:09:04Z,  4999999.552, 0.167535
2019-05-24T00:09:05Z,  4999999.547, 0.160849
2019-05-24T00:09:06Z,  4999999.516, 0.183143
2019-05-24T00:09:07Z,  4999999.452, 0.184255
2019-05-24T00:09:08Z,  4999999.370, 0.180312
2019-05-24T00:09:09Z,  4999999.348, 0.157896
2019-05-24T00:09:10Z,  4999999.380, 0.130936
2019-05-24T00:09:11Z,  4999999.543, 0.100271
2019-05-24T00:09:12Z,  4999999.555, 0.110634
2019-05-24T00:09:13Z,  4999999.623, 0.145410
2019-05-24T00:09:14Z,  4999999.518, 0.147384
2019-05-24T00:09:15Z,  4999999.516, 0.165541
2019-05-24T00:09:16Z,  4999999.692, 0.195533
2019-05-24T00:09:17Z,  4999999.589, 0.181447
2019-05-24T00:09:18Z,  4999999.707, 0.176186
2019-05-24T00:09:19Z,  4999999.589, 0.163640
2019-05-24T00:09:20Z,  4999999.512, 0.155336
2019-05-24T00:09:21Z,  4999999.578, 0.158896
2019-05-24T00:09:22Z,  4999999.582, 0.162126
2019-05-24T00:09:23Z,  4999999.622, 0.173400
2019-05-24T00:09:24Z,  4999999.826, 0.138599
2019-05-24T00:09:25Z,  4999999.862, 0.150770
2019-05-24T00:09:26Z,  4999999.921, 0.165267
2019-05-24T00:09:27Z,  4999999.970, 0.175806
2019-05-24T00:09:28Z,  4999999.705, 0.189104
2019-05-24T00:09:29Z,  4999999.555, 0.149861
2019-05-24T00:09:30Z,  4999999.343, 0.118779
2019-05-24T00:09:31Z,  4999999.296, 0.105017
2019-05-24T00:09:32Z,  4999999.324, 0.120539
2019-05-24T00:09:33Z,  4999999.782, 0.119422
2019-05-24T00:09:34Z,  4999999.757, 0.134512
2019-05-24T00:09:35Z,  4999999.745, 0.129445
2019-05-24T00:09:36Z,  4999999.761, 0.133857
2019-05-24T00:09:37Z,  4999999.312, 0.137794
2019-05-24T00:09:38Z,  4999999.482, 0.124849
2019-05-24T00:09:39Z,  4999999.682, 0.127787
2019-05-24T00:09:40Z,  4999999.785, 0.128775
2019-05-24T00:09:42Z,  5000000.036, 0.145289
2019-05-24T00:09:43Z,  4999999.974, 0.174273
2019-05-24T00:09:44Z,  4999999.740, 0.164482
2019-05-24T00:09:45Z,  4999999.759, 0.165927
2019-05-24T00:09:46Z,  4999999.709, 0.196302
2019-05-24T00:09:47Z,  4999999.818, 0.177987
2019-05-24T00:09:48Z,  4999999.988, 0.203611
2019-05-24T00:09:49Z,  4999999.896, 0.198102
2019-05-24T00:09:50Z,  4999999.798, 0.173329
2019-05-24T00:09:51Z,  4999999.691, 0.213574
2019-05-24T00:09:52Z,  4999999.743, 0.191728
2019-05-24T00:09:53Z,  4999999.878, 0.183836
2019-05-24T00:09:54Z,  4999999.970, 0.170393
2019-05-24T00:09:55Z,  5000000.007, 0.148593
2019-05-24T00:09:56Z,  4999999.794, 0.143459
2019-05-24T00:09:57Z,  4999999.736, 0.152173
2019-05-24T00:09:58Z,  4999999.487, 0.150511
2019-05-24T00:09:59Z,  4999999.461, 0.160327
2019-05-24T00:10:00Z,  4999999.482, 0.142776
2019-05-24T00:10:01Z,  4999999.501, 0.139613
2019-05-24T00:10:02Z,  4999999.689, 0.164234
2019-05-24T00:10:03Z,  4999999.697, 0.146951
2019-05-24T00:10:04Z,  4999999.940, 0.158362
2019-05-24T00:10:05Z,  4999999.985, 0.149465
2019-05-24T00:10:06Z,  4999999.926, 0.129163
2019-05-24T00:10:07Z,  4999999.869, 0.137327
2019-05-24T00:10:08Z,  4999999.704, 0.156132
2019-05-24T00:10:09Z,  4999999.532, 0.142208
2019-05-24T00:10:10Z,  4999999.398, 0.118614
2019-05-24T00:10:11Z,  4999999.416, 0.098874
2019-05-24T00:10:12Z,  4999999.480, 0.073269
2019-05-24T00:10:13Z,  4999999.433, 0.090368
2019-05-24T00:10:14Z,  4999999.653, 0.109117
2019-05-24T00:10:15Z,  4999999.652, 0.123091
2019-05-24T00:10:16Z,  4999999.660, 0.132847
2019-05-24T00:10:17Z,  4999999.938, 0.128521
2019-05-24T00:10:18Z,  4999999.902, 0.133536
2019-05-24T00:10:19Z,  4999999.947, 0.126235
2019-05-24T00:10:20Z,  5000000.020, 0.132501
2019-05-24T00:10:21Z,  4999999.962, 0.137486
2019-05-24T00:10:22Z,  5000000.003, 0.133699
2019-05-24T00:10:24Z,  4999999.949, 0.153547
2019-05-24T00:10:25Z,  4999999.885, 0.146966
2019-05-24T00:10:26Z,  4999999.808, 0.163989
2019-05-24T00:10:27Z,  4999999.574, 0.146674
2019-05-24T00:10:28Z,  4999999.477, 0.124231
2019-05-24T00:10:29Z,  4999999.393, 0.111832
2019-05-24T00:10:30Z,  4999999.394, 0.100758
2019-05-24T00:10:31Z,  4999999.484, 0.145205
2019-05-24T00:10:32Z,  4999999.490, 0.169163
2019-05-24T00:10:33Z,  4999999.595, 0.194206
2019-05-24T00:10:34Z,  4999999.684, 0.183460
2019-05-24T00:10:35Z,  4999999.609, 0.153387
2019-05-24T00:10:36Z,  4999999.637, 0.179414
2019-05-24T00:10:37Z,  4999999.583, 0.176802
2019-05-24T00:10:38Z,  4999999.488, 0.188043
2019-05-24T00:10:39Z,  4999999.584, 0.199580
2019-05-24T00:10:40Z,  4999999.501, 0.178211
2019-05-24T00:10:41Z,  4999999.439, 0.185861
2019-05-24T00:10:42Z,  4999999.324, 0.198689
2019-05-24T00:10:43Z,  4999999.378, 0.185999
2019-05-24T00:10:44Z,  4999999.405, 0.163134
2019-05-24T00:10:45Z,  4999999.461, 0.164845
2019-05-24T00:10:46Z,  4999999.563, 0.125204
2019-05-24T00:10:47Z,  4999999.662, 0.121487
2019-05-24T00:10:48Z,  4999999.704, 0.118722
2019-05-24T00:10:49Z,  4999999.649, 0.117629
2019-05-24T00:10:50Z,  4999999.526, 0.126978
2019-05-24T00:10:51Z,  4999999.493, 0.135615
2019-05-24T00:10:52Z,  4999999.867, 0.127644
2019-05-24T00:10:53Z,  4999999.966, 0.135661
2019-05-24T00:10:54Z,  5000000.003, 0.171034
2019-05-24T00:10:55Z,  4999999.999, 0.154453
2019-05-24T00:10:56Z,  4999999.739, 0.155386
2019-05-24T00:10:57Z,  4999999.776, 0.145015
2019-05-24T00:10:58Z,  4999999.856, 0.106409
2019-05-24T00:10:59Z,  4999999.784, 0.131035
2019-05-24T00:11:00Z,  4999999.740, 0.144465
2019-05-24T00:11:01Z,  4999999.775, 0.157611
2019-05-24T00:11:02Z,  4999999.779, 0.194347
2019-05-24T00:11:03Z,  4999999.756, 0.164777
2019-05-24T00:11:04Z,  4999999.687, 0.165836
2019-05-24T00:11:05Z,  4999999.702, 0.156583
2019-05-24T00:11:07Z,  4999999.788, 0.144848
2019-05-24T00:11:08Z,  4999999.870, 0.163997
2019-05-24T00:11:09Z,  5000000.028, 0.138367
2019-05-24T00:11:10Z,  4999999.983, 0.121818
2019-05-24T00:11:11Z,  4999999.919, 0.125701
2019-05-24T00:11:12Z,  4999999.943, 0.111134
2019-05-24T00:11:13Z,  4999999.648, 0.131582
2019-05-24T00:11:14Z,  4999999.628, 0.146884
2019-05-24T00:11:15Z,  4999999.503, 0.135277
2019-05-24T00:11:16Z,  4999999.309, 0.152369
2019-05-24T00:11:17Z,  4999999.450, 0.154820
2019-05-24T00:11:18Z,  4999999.677, 0.162752
2019-05-24T00:11:19Z,  4999999.709, 0.181893
2019-05-24T00:11:20Z,  4999999.945, 0.217063
2019-05-24T00:11:21Z,  4999999.989, 0.219386
2019-05-24T00:11:22Z,  4999999.986, 0.215070
2019-05-24T00:11:23Z,  4999999.961, 0.214326
2019-05-24T00:11:24Z,  4999999.960, 0.190417
2019-05-24T00:11:25Z,  4999999.803, 0.185229
2019-05-24T00:11:26Z,  4999999.731, 0.161537
2019-05-24T00:11:27Z,  4999999.531, 0.158714
2019-05-24T00:11:28Z,  4999999.466, 0.178670
2019-05-24T00:11:29Z,  4999999.473, 0.182111
2019-05-24T00:11:30Z,  4999999.412, 0.183519
2019-05-24T00:11:31Z,  4999999.575, 0.151795
2019-05-24T00:11:32Z,  4999999.534, 0.121875
2019-05-24T00:11:33Z,  4999999.548, 0.112659
2019-05-24T00:11:34Z,  4999999.566, 0.126553
2019-05-24T00:11:35Z,  4999999.465, 0.143834
2019-05-24T00:11:36Z,  4999999.441, 0.118326
2019-05-24T00:11:37Z,  4999999.332, 0.106880
2019-05-24T00:11:38Z,  4999999.383, 0.079917
2019-05-24T00:11:39Z,  4999999.423, 0.080889
2019-05-24T00:11:40Z,  4999999.450, 0.136701
2019-05-24T00:11:41Z,  4999999.552, 0.155009
2019-05-24T00:11:42Z,  4999999.446, 0.161415
2019-05-24T00:11:43Z,  4999999.418, 0.198584
2019-05-24T00:11:44Z,  4999999.389, 0.186597
2019-05-24T00:11:45Z,  4999999.456, 0.185078
2019-05-24T00:11:46Z,  4999999.649, 0.184951
2019-05-24T00:11:47Z,  4999999.757, 0.138036
2019-05-24T00:11:48Z,  4999999.753, 0.155852
2019-05-24T00:11:50Z,  4999999.720, 0.193272
2019-05-24T00:11:51Z,  4999999.700, 0.205772
2019-05-24T00:11:52Z,  4999999.465, 0.213233
2019-05-24T00:11:53Z,  4999999.435, 0.160675
2019-05-24T00:11:54Z,  4999999.434, 0.133771
2019-05-24T00:11:55Z,  4999999.574, 0.115452
2019-05-24T00:11:56Z,  4999999.753, 0.137081
2019-05-24T00:11:57Z,  4999999.911, 0.166446
2019-05-24T00:11:58Z,  5000000.440, 0.143863
2019-05-24T00:11:59Z,  5000000.242, 0.144659
2019-05-24T00:12:00Z,  5000000.053, 0.100720
2019-05-24T00:12:01Z,  5000000.010, 0.096498
2019-05-24T00:12:02Z,  4999999.474, 0.102902
2019-05-24T00:12:03Z,  4999999.804, 0.087648
2019-05-24T00:12:04Z,  4999999.960, 0.115396
2019-05-24T00:12:05Z,  4999999.861, 0.108822
2019-05-24T00:12:06Z,  4999999.999, 0.137505
2019-05-24T00:12:07Z,  4999999.712, 0.147303
2019-05-24T00:12:08Z,  4999999.747, 0.141272
2019-05-24T00:12:09Z,  4999999.871, 0.157116
2019-05-24T00:12:10Z,  4999999.990, 0.147665
2019-05-24T00:12:11Z,  5000000.011, 0.155759
2019-05-24T00:12:12Z,  4999999.951, 0.151954
2019-05-24T00:12:13Z,  4999999.763, 0.140010
2019-05-24T00:12:14Z,  4999999.694, 0.155609
2019-05-24T00:12:15Z,  4999999.561, 0.139478
2019-05-24T00:12:16Z,  4999999.564, 0.128903
2019-05-24T00:12:17Z,  4999999.732, 0.120641
2019-05-24T00:12:18Z,  4999999.726, 0.112629
2019-05-24T00:12:19Z,  4999999.679, 0.115613
2019-05-24T00:12:20Z,  4999999.699, 0.123813
2019-05-24T00:12:21Z,  4999999.649, 0.124953
2019-05-24T00:12:22Z,  4999999.818, 0.109841
2019-05-24T00:12:23Z,  4999999.899, 0.132837
2019-05-24T00:12:24Z,  4999999.971, 0.126762
2019-05-24T00:12:25Z,  4999999.912, 0.142743
2019-05-24T00:12:26Z,  4999999.942, 0.155273
2019-05-24T00:12:27Z,  4999999.786, 0.137242
2019-05-24T00:12:28Z,  4999999.716, 0.147610
2019-05-24T00:12:29Z,  4999999.523, 0.152484
2019-05-24T00:12:30Z,  4999999.402, 0.139874
2019-05-24T00:12:31Z,  4999999.637, 0.131678
2019-05-24T00:12:33Z,  4999999.497, 0.114655
2019-05-24T00:12:34Z,  4999999.701, 0.101210
2019-05-24T00:12:35Z,  4999999.473, 0.107015
2019-05-24T00:12:36Z,  4999999.321, 0.127451
2019-05-24T00:12:37Z,  4999999.443, 0.141469
2019-05-24T00:12:38Z,  4999999.199, 0.149600
2019-05-24T00:12:39Z,  4999999.496, 0.157935
2019-05-24T00:12:40Z,  4999999.683, 0.159281
2019-05-24T00:12:41Z,  4999999.673, 0.167850
2019-05-24T00:12:42Z,  4999999.745, 0.180925
2019-05-24T00:12:43Z,  4999999.723, 0.204301
2019-05-24T00:12:44Z,  4999999.706, 0.215145
2019-05-24T00:12:45Z,  4999999.885, 0.202652
2019-05-24T00:12:46Z,  4999999.927, 0.188564
2019-05-24T00:12:47Z,  4999999.755, 0.153504
2019-05-24T00:12:48Z,  4999999.786, 0.136500
2019-05-24T00:12:49Z,  4999999.602, 0.168025
2019-05-24T00:12:50Z,  4999999.560, 0.156736
2019-05-24T00:12:51Z,  4999999.765, 0.181405
2019-05-24T00:12:52Z,  4999999.766, 0.179279
2019-05-24T00:12:53Z,  4999999.874, 0.149223
2019-05-24T00:12:54Z,  4999999.819, 0.136742
2019-05-24T00:12:55Z,  4999999.643, 0.105212
2019-05-24T00:12:56Z,  4999999.368, 0.092523
2019-05-24T00:12:57Z,  4999999.439, 0.083239
2019-05-24T00:12:58Z,  4999999.392, 0.089338
2019-05-24T00:12:59Z,  4999999.719, 0.116982
2019-05-24T00:13:00Z,  4999999.802, 0.118797
2019-05-24T00:13:01Z,  4999999.757, 0.151947
2019-05-24T00:13:02Z,  4999999.993, 0.153491
2019-05-24T00:13:03Z,  4999999.953, 0.157506
2019-05-24T00:13:04Z,  5000000.004, 0.147760
2019-05-24T00:13:05Z,  4999999.960, 0.149607
2019-05-24T00:13:06Z,  4999999.767, 0.132496
2019-05-24T00:13:07Z,  4999999.771, 0.115512
2019-05-24T00:13:08Z,  4999999.689, 0.118314
2019-05-24T00:13:09Z,  4999999.717, 0.088339
2019-05-24T00:13:10Z,  4999999.714, 0.121834
2019-05-24T00:13:11Z,  4999999.663, 0.135237
2019-05-24T00:13:12Z,  4999999.545, 0.130209
2019-05-24T00:13:13Z,  4999999.486, 0.145834
2019-05-24T00:13:15Z,  4999999.319, 0.113770
2019-05-24T00:13:16Z,  4999999.488, 0.086074
2019-05-24T00:13:17Z,  4999999.548, 0.110200
2019-05-24T00:13:18Z,  4999999.574, 0.130651
2019-05-24T00:13:19Z,  4999999.722, 0.137911
2019-05-24T00:13:20Z,  4999999.404, 0.160897
2019-05-24T00:13:21Z,  4999999.181, 0.132143
2019-05-24T00:13:22Z,  4999999.033, 0.103708
2019-05-24T00:13:23Z,  4999998.979, 0.130223
2019-05-24T00:13:24Z,  4999999.033, 0.134956
2019-05-24T00:13:25Z,  4999999.234, 0.164044
2019-05-24T00:13:26Z,  4999999.290, 0.173399
2019-05-24T00:13:27Z,  4999999.293, 0.159780
2019-05-24T00:13:28Z,  4999999.452, 0.185129
2019-05-24T00:13:29Z,  4999999.424, 0.213164
2019-05-24T00:13:30Z,  4999999.516, 0.217547
2019-05-24T00:13:31Z,  4999999.650, 0.249218
2019-05-24T00:13:32Z,  4999999.748, 0.223518
2019-05-24T00:13:33Z,  4999999.813, 0.205675
2019-05-24T00:13:34Z,  5000000.023, 0.210244
2019-05-24T00:13:35Z,  5000000.018, 0.180018
2019-05-24T00:13:36Z,  4999999.757, 0.168150
2019-05-24T00:13:37Z,  4999999.622, 0.137111
2019-05-24T00:13:38Z,  4999999.452, 0.150491
2019-05-24T00:13:39Z,  4999999.328, 0.161307
2019-05-24T00:13:40Z,  4999999.495, 0.152755
2019-05-24T00:13:41Z,  4999999.573, 0.166900
2019-05-24T00:13:42Z,  4999999.367, 0.127060
2019-05-24T00:13:43Z,  4999999.473, 0.102115
2019-05-24T00:13:44Z,  4999999.434, 0.133348
2019-05-24T00:13:45Z,  4999999.384, 0.117040
2019-05-24T00:13:46Z,  4999999.520, 0.126849
2019-05-24T00:13:47Z,  4999999.330, 0.132786
2019-05-24T00:13:48Z,  4999999.268, 0.134066
2019-05-24T00:13:49Z,  4999999.378, 0.179891
2019-05-24T00:13:50Z,  4999999.469, 0.188337
2019-05-24T00:13:51Z,  4999999.764, 0.198792
2019-05-24T00:13:52Z,  4999999.926, 0.200826
2019-05-24T00:13:53Z,  5000000.003, 0.184623
2019-05-24T00:13:54Z,  4999999.906, 0.205481
2019-05-24T00:13:55Z,  5000000.134, 0.185505
2019-05-24T00:13:56Z,  4999999.939, 0.159494
2019-05-24T00:13:58Z,  4999999.884, 0.145031
2019-05-24T00:13:59Z,  4999999.853, 0.117265
2019-05-24T00:14:00Z,  4999999.537, 0.168219
2019-05-24T00:14:01Z,  4999999.368, 0.173054
2019-05-24T00:14:02Z,  4999999.383, 0.189876
2019-05-24T00:14:03Z,  4999999.413, 0.205787
2019-05-24T00:14:04Z,  4999999.497, 0.160141
2019-05-24T00:14:05Z,  4999999.552, 0.142329
2019-05-24T00:14:06Z,  4999999.664, 0.114834
2019-05-24T00:14:07Z,  4999999.605, 0.112018
2019-05-24T00:14:08Z,  4999999.616, 0.141962
2019-05-24T00:14:09Z,  4999999.693, 0.148663
2019-05-24T00:14:10Z,  4999999.786, 0.146878
2019-05-24T00:14:11Z,  4999999.929, 0.158241
2019-05-24T00:14:12Z,  5000000.031, 0.156946
2019-05-24T00:14:13Z,  4999999.943, 0.206499
2019-05-24T00:14:14Z,  4999999.729, 0.203074
2019-05-24T00:14:15Z,  4999999.723, 0.199081
2019-05-24T00:14:16Z,  4999999.681, 0.228240
2019-05-24T00:14:17Z,  4999999.720, 0.211068
2019-05-24T00:14:18Z,  4999999.982, 0.205809
2019-05-24T00:14:19Z,  4999999.819, 0.195203
2019-05-24T00:14:20Z,  4999999.816, 0.146586
2019-05-24T00:14:21Z,  4999999.718, 0.150622
2019-05-24T00:14:22Z,  4999999.528, 0.148353
2019-05-24T00:14:23Z,  4999999.598, 0.185905
2019-05-24T00:14:24Z,  4999999.634, 0.211021
2019-05-24T00:14:25Z,  4999999.646, 0.208812
2019-05-24T00:14:26Z,  4999999.756, 0.214821
2019-05-24T00:14:27Z,  4999999.749, 0.188574
2019-05-24T00:14:28Z,  4999999.735, 0.171657
2019-05-24T00:14:29Z,  4999999.751, 0.156182
2019-05-24T00:14:30Z,  4999999.716, 0.188864
2019-05-24T00:14:31Z,  4999999.701, 0.195861
2019-05-24T00:14:32Z,  4999999.658, 0.205382
2019-05-24T00:14:33Z,  4999999.678, 0.224869
2019-05-24T00:14:34Z,  4999999.708, 0.188238
2019-05-24T00:14:35Z,  4999999.896, 0.180590
2019-05-24T00:14:36Z,  4999999.791, 0.187989
2019-05-24T00:14:37Z,  4999999.682, 0.205830
2019-05-24T00:14:38Z,  4999999.658, 0.219679
2019-05-24T00:14:39Z,  4999999.542, 0.192008
2019-05-24T00:14:41Z,  4999999.649, 0.170159
2019-05-24T00:14:42Z,  4999999.687, 0.141929
2019-05-24T00:14:43Z,  4999999.523, 0.145191
2019-05-24T00:14:44Z,  4999999.626, 0.154905
2019-05-24T00:14:45Z,  4999999.439, 0.136770
2019-05-24T00:14:46Z,  4999999.328, 0.130074
2019-05-24T00:14:47Z,  4999999.284, 0.126009
2019-05-24T00:14:48Z,  4999999.371, 0.133613
2019-05-24T00:14:49Z,  4999999.650, 0.143803
2019-05-24T00:14:50Z,  4999999.840, 0.142770
2019-05-24T00:14:51Z,  4999999.984, 0.136159
2019-05-24T00:14:52Z,  4999999.919, 0.163933
2019-05-24T00:14:53Z,  4999999.850, 0.181694
2019-05-24T00:14:54Z,  4999999.771, 0.172315
2019-05-24T00:14:55Z,  4999999.684, 0.195879
2019-05-24T00:14:56Z,  4999999.650, 0.186860
2019-05-24T00:14:57Z,  4999999.614, 0.194441
2019-05-24T00:14:58Z,  4999999.634, 0.230700
2019-05-24T00:14:59Z,  4999999.552, 0.199696
2019-05-24T00:15:00Z,  4999999.526, 0.171246
2019-05-24T00:15:01Z,  4999999.416, 0.139669
2019-05-24T00:15:02Z,  4999999.252, 0.104236
2019-05-24T00:15:03Z,  4999999.151, 0.114899
2019-05-24T00:15:04Z,  4999999.134, 0.139488
2019-05-24T00:15:05Z,  4999999.358, 0.168448
2019-05-24T00:15:06Z,  4999999.432, 0.194218
2019-05-24T00:15:07Z,  4999999.532, 0.169520
2019-05-24T00:15:08Z,  4999999.633, 0.167045
2019-05-24T00:15:09Z,  4999999.671, 0.168117
2019-05-24T00:15:10Z,  4999999.793, 0.144837
2019-05-24T00:15:11Z,  4999999.693, 0.155754
2019-05-24T00:15:12Z,  4999999.323, 0.133408
2019-05-24T00:15:13Z,  4999999.304, 0.133121
2019-05-24T00:15:14Z,  4999999.141, 0.144222
2019-05-24T00:15:15Z,  4999999.284, 0.183146
2019-05-24T00:15:16Z,  4999999.493, 0.196597
2019-05-24T00:15:17Z,  4999999.579, 0.162604
2019-05-24T00:15:18Z,  4999999.511, 0.141069
2019-05-24T00:15:19Z,  4999999.536, 0.100449
2019-05-24T00:15:20Z,  4999999.604, 0.095019
2019-05-24T00:15:21Z,  4999999.534, 0.110648
2019-05-24T00:15:23Z,  4999999.786, 0.119264
2019-05-24T00:15:24Z,  4999999.815, 0.109904
2019-05-24T00:15:25Z,  4999999.849, 0.112761
2019-05-24T00:15:26Z,  4999999.782, 0.119778
2019-05-24T00:15:27Z,  4999999.628, 0.150722
2019-05-24T00:15:28Z,  4999999.470, 0.169045
2019-05-24T00:15:29Z,  4999999.574, 0.145622
2019-05-24T00:15:30Z,  4999999.454, 0.126431
2019-05-24T00:15:31Z,  4999999.411, 0.123788
2019-05-24T00:15:32Z,  4999999.427, 0.126819
2019-05-24T00:15:33Z,  4999999.319, 0.162680
2019-05-24T00:15:34Z,  4999999.492, 0.180200
2019-05-24T00:15:35Z,  4999999.591, 0.166359
2019-05-24T00:15:36Z,  4999999.636, 0.182175
2019-05-24T00:15:37Z,  4999999.790, 0.168751
2019-05-24T00:15:38Z,  4999999.903, 0.164269
2019-05-24T00:15:39Z,  4999999.862, 0.163779
2019-05-24T00:15:40Z,  4999999.781, 0.134116
2019-05-24T00:15:41Z,  4999999.707, 0.128684
2019-05-24T00:15:42Z,  4999999.496, 0.117458
2019-05-24T00:15:43Z,  4999999.487, 0.110457
2019-05-24T00:15:44Z,  4999999.360, 0.108611
2019-05-24T00:15:45Z,  4999999.245, 0.128250
2019-05-24T00:15:46Z,  4999999.276, 0.140355
2019-05-24T00:15:47Z,  4999999.382, 0.167566
2019-05-24T00:15:48Z,  4999999.515, 0.211902
2019-05-24T00:15:49Z,  4999999.630, 0.206205
2019-05-24T00:15:50Z,  4999999.827, 0.202693
2019-05-24T00:15:51Z,  4999999.922, 0.194253
2019-05-24T00:15:52Z,  4999999.976, 0.210275
2019-05-24T00:15:53Z,  5000000.002, 0.219116
2019-05-24T00:15:54Z,  4999999.973, 0.251975
2019-05-24T00:15:55Z,  4999999.872, 0.264055
