#,2019-05-25T00:00:00Z,N0000001,EN91fh,41.3219273, -81.5047731, 285,Macedonia Ohio,G1,WWV5
#######################################
# MetaData for Grape Gen 1 Station
#
# Station Node Number      N0000001
# Callsign                 N8OBJ
# Grid Square              EN91fh
# Lat, Long, Elv           41.3219273, -81.5047731, 285
# City State               Macedonia Ohio
# Radio1                   Grape Gen 1 Rcvr 1
# Radio1ID                 G1
# Antenna                  80M OCF Dipole 30' up
# Frequency Standard       LB GPSDO
#
# Beacon Now Decoded       WWV5
#
#######################################
UTC,Freq,Vpk
2019-05-25T00:00:00Z,  5000000.009, 0.105518
2019-05-25T00:00:01Z,  4999999.960, 0.098460
2019-05-25T00:00:02Z,  5000000.037, 0.068081
2019-05-25T00:00:03Z,  4999999.997, 0.089564
2019-05-25T00:00:04Z,  5000000.028, 0.110124
2019-05-25T00:00:05Z,  5000000.044, 0.142917
2019-05-25T00:00:06Z,  5000000.018, 0.174674
2019-05-25T00:00:07Z,  5000000.019, 0.197149
2019-05-25T00:00:08Z,  4999999.977, 0.220562
2019-05-25T00:00:09Z,  4999999.996, 0.223525
2019-05-25T00:00:10Z,  4999999.958, 0.226561
2019-05-25T00:00:11Z,  4999999.940, 0.217607
2019-05-25T00:00:12Z,  4999999.896, 0.188522
2019-05-25T00:00:13Z,  4999999.726, 0.162059
2019-05-25T00:00:14Z,  4999999.719, 0.131692
2019-05-25T00:00:15Z,  4999999.688, 0.113930
2019-05-25T00:00:16Z,  4999999.646, 0.132184
2019-05-25T00:00:17Z,  4999999.728, 0.152055
2019-05-25T00:00:18Z,  4999999.829, 0.150051
2019-05-25T00:00:19Z,  4999999.695, 0.126638
2019-05-25T00:00:21Z,  4999999.756, 0.131540
2019-05-25T00:00:22Z,  4999999.820, 0.117003
2019-05-25T00:00:23Z,  4999999.726, 0.149631
2019-05-25T00:00:24Z,  4999999.904, 0.172563
2019-05-25T00:00:25Z,  4999999.980, 0.152155
2019-05-25T00:00:26Z,  4999999.738, 0.136378
2019-05-25T00:00:27Z,  4999999.793, 0.103298
2019-05-25T00:00:28Z,  4999999.850, 0.087552
2019-05-25T00:00:29Z,  4999999.793, 0.108780
2019-05-25T00:00:30Z,  5000000.025, 0.119950
2019-05-25T00:00:31Z,  4999999.996, 0.129226
2019-05-25T00:00:32Z,  4999999.958, 0.145591
2019-05-25T00:00:33Z,  4999999.990, 0.165968
2019-05-25T00:00:34Z,  4999999.955, 0.194124
2019-05-25T00:00:35Z,  5000000.002, 0.192587
2019-05-25T00:00:36Z,  5000000.020, 0.177660
2019-05-25T00:00:37Z,  4999999.990, 0.159362
2019-05-25T00:00:38Z,  4999999.982, 0.122269
2019-05-25T00:00:39Z,  4999999.851, 0.102849
2019-05-25T00:00:40Z,  4999999.709, 0.117407
2019-05-25T00:00:41Z,  4999999.716, 0.099546
2019-05-25T00:00:42Z,  4999999.585, 0.117472
2019-05-25T00:00:43Z,  4999999.747, 0.144963
2019-05-25T00:00:44Z,  4999999.627, 0.120657
2019-05-25T00:00:45Z,  4999999.538, 0.121090
2019-05-25T00:00:46Z,  4999999.544, 0.116265
2019-05-25T00:00:47Z,  4999999.341, 0.103281
2019-05-25T00:00:48Z,  4999999.460, 0.099784
2019-05-25T00:00:49Z,  4999999.487, 0.109823
2019-05-25T00:00:50Z,  4999999.576, 0.120744
2019-05-25T00:00:51Z,  4999999.673, 0.113061
2019-05-25T00:00:52Z,  4999999.703, 0.116692
2019-05-25T00:00:53Z,  5000000.073, 0.087633
2019-05-25T00:00:54Z,  5000000.031, 0.083350
2019-05-25T00:00:55Z,  5000000.144, 0.108720
2019-05-25T00:00:56Z,  4999999.769, 0.098092
2019-05-25T00:00:57Z,  4999999.370, 0.105319
2019-05-25T00:00:58Z,  4999999.443, 0.092649
2019-05-25T00:00:59Z,  4999999.443, 0.083110
2019-05-25T00:01:00Z,  4999999.893, 0.099071
2019-05-25T00:01:01Z,  4999999.838, 0.098272
2019-05-25T00:01:02Z,  4999999.664, 0.107979
2019-05-25T00:01:04Z,  4999999.458, 0.111369
2019-05-25T00:01:05Z,  4999999.390, 0.136398
2019-05-25T00:01:06Z,  4999999.431, 0.143867
2019-05-25T00:01:07Z,  4999999.409, 0.135939
2019-05-25T00:01:08Z,  4999999.686, 0.121357
2019-05-25T00:01:09Z,  4999999.711, 0.109638
2019-05-25T00:01:10Z,  4999999.844, 0.112598
2019-05-25T00:01:11Z,  5000000.018, 0.109706
2019-05-25T00:01:12Z,  4999999.921, 0.132953
2019-05-25T00:01:13Z,  4999999.956, 0.124217
2019-05-25T00:01:14Z,  4999999.824, 0.141853
2019-05-25T00:01:15Z,  4999999.716, 0.170085
2019-05-25T00:01:16Z,  4999999.701, 0.172425
2019-05-25T00:01:17Z,  4999999.779, 0.162717
2019-05-25T00:01:18Z,  4999999.901, 0.140097
2019-05-25T00:01:19Z,  4999999.927, 0.106640
2019-05-25T00:01:20Z,  4999999.823, 0.085328
2019-05-25T00:01:21Z,  4999999.871, 0.088383
2019-05-25T00:01:22Z,  4999999.822, 0.080778
2019-05-25T00:01:23Z,  4999999.856, 0.079110
2019-05-25T00:01:24Z,  4999999.972, 0.082031
2019-05-25T00:01:25Z,  5000000.031, 0.095582
2019-05-25T00:01:26Z,  5000000.058, 0.140838
2019-05-25T00:01:27Z,  5000000.006, 0.167440
2019-05-25T00:01:28Z,  4999999.898, 0.178140
2019-05-25T00:01:29Z,  4999999.870, 0.184475
2019-05-25T00:01:30Z,  4999999.937, 0.142954
2019-05-25T00:01:31Z,  5000000.037, 0.127820
2019-05-25T00:01:32Z,  5000000.009, 0.158263
2019-05-25T00:01:33Z,  5000000.055, 0.170300
2019-05-25T00:01:34Z,  5000000.023, 0.194901
2019-05-25T00:01:35Z,  4999999.968, 0.221465
2019-05-25T00:01:36Z,  5000000.001, 0.215732
2019-05-25T00:01:37Z,  5000000.020, 0.201094
2019-05-25T00:01:38Z,  4999999.971, 0.222921
2019-05-25T00:01:39Z,  5000000.012, 0.185205
2019-05-25T00:01:40Z,  5000000.026, 0.159719
2019-05-25T00:01:41Z,  5000000.026, 0.159539
2019-05-25T00:01:42Z,  5000000.043, 0.172448
2019-05-25T00:01:43Z,  5000000.035, 0.220104
2019-05-25T00:01:44Z,  4999999.956, 0.255618
2019-05-25T00:01:45Z,  5000000.000, 0.228146
2019-05-25T00:01:47Z,  5000000.001, 0.212816
2019-05-25T00:01:48Z,  4999999.976, 0.209498
2019-05-25T00:01:49Z,  5000000.010, 0.199593
2019-05-25T00:01:50Z,  4999999.947, 0.233429
2019-05-25T00:01:51Z,  4999999.772, 0.209245
2019-05-25T00:01:52Z,  4999999.749, 0.205065
2019-05-25T00:01:53Z,  4999999.721, 0.230211
2019-05-25T00:01:54Z,  4999999.708, 0.239097
2019-05-25T00:01:55Z,  4999999.903, 0.254702
2019-05-25T00:01:56Z,  4999999.952, 0.252027
2019-05-25T00:01:57Z,  4999999.959, 0.255240
2019-05-25T00:01:58Z,  4999999.990, 0.239672
2019-05-25T00:01:59Z,  4999999.979, 0.239792
2019-05-25T00:02:00Z,  4999999.971, 0.234849
2019-05-25T00:02:01Z,  4999999.995, 0.236258
2019-05-25T00:02:02Z,  5000000.002, 0.252482
2019-05-25T00:02:03Z,  4999999.992, 0.267805
2019-05-25T00:02:04Z,  5000000.020, 0.260875
2019-05-25T00:02:05Z,  4999999.972, 0.268335
2019-05-25T00:02:06Z,  4999999.963, 0.270216
2019-05-25T00:02:07Z,  4999999.974, 0.268659
2019-05-25T00:02:08Z,  4999999.942, 0.270705
2019-05-25T00:02:09Z,  5000000.014, 0.217511
2019-05-25T00:02:10Z,  4999999.992, 0.184775
2019-05-25T00:02:11Z,  5000000.010, 0.153228
2019-05-25T00:02:12Z,  5000000.096, 0.130523
2019-05-25T00:02:13Z,  4999999.953, 0.132756
2019-05-25T00:02:14Z,  4999999.781, 0.124576
2019-05-25T00:02:15Z,  4999999.779, 0.129515
2019-05-25T00:02:16Z,  4999999.692, 0.145818
2019-05-25T00:02:17Z,  4999999.846, 0.157796
2019-05-25T00:02:18Z,  4999999.961, 0.153311
2019-05-25T00:02:19Z,  4999999.935, 0.160112
2019-05-25T00:02:20Z,  4999999.967, 0.161785
2019-05-25T00:02:21Z,  4999999.920, 0.175902
2019-05-25T00:02:22Z,  4999999.848, 0.177860
2019-05-25T00:02:23Z,  4999999.694, 0.149166
2019-05-25T00:02:24Z,  4999999.681, 0.124781
2019-05-25T00:02:25Z,  4999999.594, 0.092968
2019-05-25T00:02:26Z,  4999999.652, 0.096630
2019-05-25T00:02:27Z,  4999999.721, 0.124660
2019-05-25T00:02:28Z,  4999999.597, 0.129764
2019-05-25T00:02:30Z,  4999999.663, 0.164187
2019-05-25T00:02:31Z,  4999999.552, 0.167016
2019-05-25T00:02:32Z,  4999999.540, 0.168716
2019-05-25T00:02:33Z,  4999999.710, 0.169531
2019-05-25T00:02:34Z,  4999999.735, 0.153547
2019-05-25T00:02:35Z,  4999999.903, 0.167610
2019-05-25T00:02:36Z,  4999999.999, 0.142431
2019-05-25T00:02:37Z,  4999999.963, 0.130579
2019-05-25T00:02:38Z,  4999999.795, 0.125343
2019-05-25T00:02:39Z,  4999999.782, 0.110258
2019-05-25T00:02:40Z,  4999999.516, 0.102040
2019-05-25T00:02:41Z,  4999999.558, 0.101505
2019-05-25T00:02:42Z,  4999999.635, 0.123052
2019-05-25T00:02:43Z,  4999999.758, 0.105677
2019-05-25T00:02:44Z,  4999999.965, 0.108273
2019-05-25T00:02:45Z,  4999999.950, 0.096584
2019-05-25T00:02:46Z,  5000000.022, 0.074866
2019-05-25T00:02:47Z,  4999999.917, 0.080721
2019-05-25T00:02:48Z,  4999999.842, 0.085218
2019-05-25T00:02:49Z,  4999999.721, 0.088935
2019-05-25T00:02:50Z,  4999999.681, 0.098873
2019-05-25T00:02:51Z,  4999999.684, 0.101770
2019-05-25T00:02:52Z,  4999999.780, 0.115831
2019-05-25T00:02:53Z,  4999999.760, 0.128970
2019-05-25T00:02:54Z,  4999999.762, 0.136962
2019-05-25T00:02:55Z,  4999999.761, 0.142795
2019-05-25T00:02:56Z,  4999999.800, 0.147695
2019-05-25T00:02:57Z,  4999999.700, 0.145220
2019-05-25T00:02:58Z,  4999999.743, 0.126464
2019-05-25T00:02:59Z,  4999999.710, 0.123579
2019-05-25T00:03:00Z,  4999999.750, 0.124354
2019-05-25T00:03:01Z,  5000000.027, 0.125306
2019-05-25T00:03:02Z,  5000000.051, 0.129287
2019-05-25T00:03:03Z,  5000000.293, 0.128405
2019-05-25T00:03:04Z,  5000000.246, 0.125631
2019-05-25T00:03:05Z,  5000000.018, 0.109222
2019-05-25T00:03:06Z,  4999999.982, 0.122560
2019-05-25T00:03:07Z,  4999999.729, 0.137078
2019-05-25T00:03:08Z,  4999999.746, 0.144258
2019-05-25T00:03:09Z,  4999999.932, 0.161917
2019-05-25T00:03:10Z,  4999999.935, 0.167700
2019-05-25T00:03:11Z,  4999999.861, 0.178168
2019-05-25T00:03:13Z,  4999999.871, 0.173997
2019-05-25T00:03:14Z,  4999999.894, 0.176713
2019-05-25T00:03:15Z,  4999999.888, 0.174385
2019-05-25T00:03:16Z,  4999999.749, 0.160772
2019-05-25T00:03:17Z,  4999999.564, 0.170626
2019-05-25T00:03:18Z,  4999999.364, 0.151302
2019-05-25T00:03:19Z,  4999999.354, 0.138366
2019-05-25T00:03:20Z,  4999999.475, 0.121034
2019-05-25T00:03:21Z,  4999999.464, 0.096470
2019-05-25T00:03:22Z,  4999999.707, 0.101499
2019-05-25T00:03:23Z,  4999999.722, 0.094951
2019-05-25T00:03:24Z,  4999999.576, 0.103085
2019-05-25T00:03:25Z,  4999999.570, 0.109320
2019-05-25T00:03:26Z,  4999999.500, 0.147161
2019-05-25T00:03:27Z,  4999999.503, 0.177507
2019-05-25T00:03:28Z,  4999999.690, 0.210778
2019-05-25T00:03:29Z,  4999999.896, 0.224654
2019-05-25T00:03:30Z,  4999999.888, 0.211481
2019-05-25T00:03:31Z,  4999999.948, 0.186245
2019-05-25T00:03:32Z,  4999999.900, 0.184751
2019-05-25T00:03:33Z,  4999999.933, 0.172226
2019-05-25T00:03:34Z,  4999999.790, 0.151879
2019-05-25T00:03:35Z,  4999999.715, 0.152427
2019-05-25T00:03:36Z,  4999999.789, 0.120764
2019-05-25T00:03:37Z,  4999999.788, 0.125171
2019-05-25T00:03:38Z,  5000000.009, 0.127231
2019-05-25T00:03:39Z,  4999999.972, 0.137720
2019-05-25T00:03:40Z,  5000000.006, 0.127556
2019-05-25T00:03:41Z,  4999999.973, 0.126926
2019-05-25T00:03:42Z,  4999999.977, 0.131302
2019-05-25T00:03:43Z,  4999999.860, 0.117158
2019-05-25T00:03:44Z,  4999999.737, 0.138562
2019-05-25T00:03:45Z,  4999999.522, 0.108766
2019-05-25T00:03:46Z,  4999999.492, 0.104865
2019-05-25T00:03:47Z,  4999999.581, 0.111011
2019-05-25T00:03:48Z,  4999999.562, 0.126419
2019-05-25T00:03:49Z,  4999999.782, 0.148452
2019-05-25T00:03:50Z,  4999999.570, 0.140712
2019-05-25T00:03:51Z,  4999999.601, 0.154235
2019-05-25T00:03:52Z,  4999999.630, 0.120180
2019-05-25T00:03:53Z,  4999999.428, 0.121189
2019-05-25T00:03:55Z,  4999999.563, 0.132382
2019-05-25T00:03:56Z,  4999999.650, 0.119149
2019-05-25T00:03:57Z,  4999999.687, 0.154809
2019-05-25T00:03:58Z,  4999999.842, 0.172692
2019-05-25T00:03:59Z,  4999999.907, 0.175624
2019-05-25T00:04:00Z,  4999999.882, 0.202953
2019-05-25T00:04:01Z,  4999999.813, 0.222500
2019-05-25T00:04:02Z,  4999999.933, 0.189067
2019-05-25T00:04:03Z,  4999999.865, 0.159155
2019-05-25T00:04:04Z,  4999999.855, 0.122379
2019-05-25T00:04:05Z,  4999999.833, 0.095456
2019-05-25T00:04:06Z,  4999999.761, 0.104504
2019-05-25T00:04:07Z,  4999999.701, 0.113519
2019-05-25T00:04:08Z,  4999999.683, 0.122392
2019-05-25T00:04:09Z,  4999999.742, 0.111199
2019-05-25T00:04:10Z,  4999999.882, 0.101813
2019-05-25T00:04:11Z,  4999999.857, 0.112187
2019-05-25T00:04:12Z,  4999999.738, 0.129105
2019-05-25T00:04:13Z,  4999999.771, 0.124734
2019-05-25T00:04:14Z,  4999999.700, 0.136765
2019-05-25T00:04:15Z,  4999999.775, 0.183118
2019-05-25T00:04:16Z,  4999999.936, 0.164404
2019-05-25T00:04:17Z,  4999999.936, 0.154953
2019-05-25T00:04:18Z,  4999999.884, 0.147398
2019-05-25T00:04:19Z,  4999999.884, 0.129517
2019-05-25T00:04:20Z,  4999999.758, 0.140216
2019-05-25T00:04:21Z,  4999999.689, 0.159441
2019-05-25T00:04:22Z,  4999999.592, 0.168020
2019-05-25T00:04:23Z,  4999999.655, 0.137903
2019-05-25T00:04:24Z,  4999999.463, 0.117141
2019-05-25T00:04:25Z,  4999999.482, 0.118367
2019-05-25T00:04:26Z,  4999999.387, 0.098407
2019-05-25T00:04:27Z,  4999999.393, 0.090671
2019-05-25T00:04:28Z,  4999999.511, 0.111577
2019-05-25T00:04:29Z,  4999999.514, 0.107389
2019-05-25T00:04:30Z,  4999999.744, 0.127667
2019-05-25T00:04:31Z,  4999999.752, 0.155015
2019-05-25T00:04:32Z,  4999999.870, 0.169968
2019-05-25T00:04:33Z,  4999999.807, 0.162026
2019-05-25T00:04:34Z,  4999999.736, 0.178487
2019-05-25T00:04:35Z,  4999999.737, 0.185442
2019-05-25T00:04:36Z,  4999999.755, 0.178684
2019-05-25T00:04:38Z,  4999999.858, 0.196564
2019-05-25T00:04:39Z,  4999999.729, 0.169225
2019-05-25T00:04:40Z,  4999999.716, 0.157029
2019-05-25T00:04:41Z,  4999999.714, 0.152014
2019-05-25T00:04:42Z,  4999999.627, 0.140958
2019-05-25T00:04:43Z,  4999999.743, 0.157346
2019-05-25T00:04:44Z,  4999999.734, 0.173342
2019-05-25T00:04:45Z,  4999999.545, 0.166037
2019-05-25T00:04:46Z,  4999999.673, 0.197964
2019-05-25T00:04:47Z,  4999999.686, 0.190371
2019-05-25T00:04:48Z,  4999999.720, 0.181320
2019-05-25T00:04:49Z,  4999999.954, 0.184741
2019-05-25T00:04:50Z,  4999999.961, 0.191566
2019-05-25T00:04:51Z,  4999999.864, 0.206911
2019-05-25T00:04:52Z,  4999999.798, 0.196993
2019-05-25T00:04:53Z,  4999999.723, 0.190702
2019-05-25T00:04:54Z,  4999999.734, 0.161568
2019-05-25T00:04:55Z,  4999999.831, 0.149377
2019-05-25T00:04:56Z,  4999999.987, 0.139158
2019-05-25T00:04:57Z,  4999999.950, 0.186140
2019-05-25T00:04:58Z,  4999999.862, 0.183961
2019-05-25T00:04:59Z,  4999999.789, 0.186042
2019-05-25T00:05:00Z,  4999999.736, 0.184154
2019-05-25T00:05:01Z,  4999999.733, 0.143572
2019-05-25T00:05:02Z,  4999999.827, 0.154453
2019-05-25T00:05:03Z,  4999999.835, 0.162543
2019-05-25T00:05:04Z,  4999999.770, 0.178843
2019-05-25T00:05:05Z,  4999999.663, 0.160676
2019-05-25T00:05:06Z,  4999999.693, 0.129196
2019-05-25T00:05:07Z,  4999999.753, 0.109474
2019-05-25T00:05:08Z,  4999999.824, 0.098327
2019-05-25T00:05:09Z,  4999999.959, 0.149409
2019-05-25T00:05:10Z,  4999999.932, 0.183476
2019-05-25T00:05:11Z,  4999999.965, 0.174738
2019-05-25T00:05:12Z,  5000000.001, 0.161812
2019-05-25T00:05:13Z,  4999999.991, 0.139089
2019-05-25T00:05:14Z,  4999999.842, 0.120386
2019-05-25T00:05:15Z,  4999999.746, 0.131392
2019-05-25T00:05:16Z,  4999999.479, 0.132660
2019-05-25T00:05:17Z,  4999999.445, 0.146827
2019-05-25T00:05:18Z,  4999999.442, 0.151013
2019-05-25T00:05:20Z,  4999999.465, 0.147386
2019-05-25T00:05:21Z,  4999999.546, 0.149521
2019-05-25T00:05:22Z,  4999999.654, 0.118834
2019-05-25T00:05:23Z,  4999999.720, 0.144431
2019-05-25T00:05:24Z,  4999999.543, 0.154803
2019-05-25T00:05:25Z,  4999999.680, 0.164119
2019-05-25T00:05:26Z,  4999999.724, 0.157778
2019-05-25T00:05:27Z,  4999999.757, 0.158689
2019-05-25T00:05:28Z,  4999999.998, 0.151681
2019-05-25T00:05:29Z,  4999999.982, 0.166368
2019-05-25T00:05:30Z,  4999999.769, 0.176892
2019-05-25T00:05:31Z,  4999999.795, 0.165966
2019-05-25T00:05:32Z,  4999999.758, 0.174884
2019-05-25T00:05:33Z,  4999999.559, 0.150837
2019-05-25T00:05:34Z,  4999999.659, 0.133974
2019-05-25T00:05:35Z,  4999999.496, 0.112100
2019-05-25T00:05:36Z,  4999999.210, 0.102091
2019-05-25T00:05:37Z,  4999999.248, 0.096313
2019-05-25T00:05:38Z,  4999999.403, 0.111357
2019-05-25T00:05:39Z,  4999999.513, 0.126233
2019-05-25T00:05:40Z,  4999999.715, 0.142951
2019-05-25T00:05:41Z,  4999999.999, 0.160116
2019-05-25T00:05:42Z,  4999999.955, 0.186467
2019-05-25T00:05:43Z,  5000000.051, 0.184766
2019-05-25T00:05:44Z,  4999999.987, 0.201989
2019-05-25T00:05:45Z,  4999999.743, 0.199487
2019-05-25T00:05:46Z,  4999999.695, 0.196467
2019-05-25T00:05:47Z,  4999999.578, 0.190056
2019-05-25T00:05:48Z,  4999999.595, 0.186062
2019-05-25T00:05:49Z,  4999999.794, 0.207154
2019-05-25T00:05:50Z,  4999999.841, 0.179569
2019-05-25T00:05:51Z,  4999999.912, 0.164141
2019-05-25T00:05:52Z,  4999999.721, 0.141451
2019-05-25T00:05:53Z,  4999999.670, 0.126561
2019-05-25T00:05:54Z,  4999999.492, 0.134800
2019-05-25T00:05:55Z,  4999999.525, 0.149534
2019-05-25T00:05:56Z,  4999999.751, 0.165242
2019-05-25T00:05:57Z,  4999999.831, 0.171820
2019-05-25T00:05:58Z,  4999999.976, 0.179248
2019-05-25T00:05:59Z,  4999999.845, 0.163901
2019-05-25T00:06:00Z,  4999999.672, 0.170518
2019-05-25T00:06:01Z,  4999999.518, 0.157322
2019-05-25T00:06:03Z,  4999999.537, 0.179652
2019-05-25T00:06:04Z,  4999999.661, 0.222635
2019-05-25T00:06:05Z,  4999999.734, 0.231680
2019-05-25T00:06:06Z,  4999999.649, 0.233181
2019-05-25T00:06:07Z,  4999999.486, 0.201231
2019-05-25T00:06:08Z,  4999999.245, 0.147346
2019-05-25T00:06:09Z,  4999999.168, 0.127084
2019-05-25T00:06:10Z,  4999999.433, 0.114860
2019-05-25T00:06:11Z,  4999999.401, 0.108727
2019-05-25T00:06:12Z,  4999999.558, 0.133984
2019-05-25T00:06:13Z,  4999999.721, 0.149597
2019-05-25T00:06:14Z,  4999999.674, 0.190447
2019-05-25T00:06:15Z,  4999999.945, 0.193796
2019-05-25T00:06:16Z,  4999999.986, 0.210038
2019-05-25T00:06:17Z,  4999999.970, 0.221032
2019-05-25T00:06:18Z,  5000000.061, 0.193286
2019-05-25T00:06:19Z,  4999999.994, 0.202491
2019-05-25T00:06:20Z,  4999999.999, 0.195700
2019-05-25T00:06:21Z,  4999999.958, 0.194363
2019-05-25T00:06:22Z,  4999999.988, 0.199582
2019-05-25T00:06:23Z,  4999999.951, 0.213804
2019-05-25T00:06:24Z,  4999999.962, 0.211498
2019-05-25T00:06:25Z,  5000000.017, 0.171324
2019-05-25T00:06:26Z,  4999999.940, 0.172199
2019-05-25T00:06:27Z,  4999999.981, 0.150522
2019-05-25T00:06:28Z,  4999999.989, 0.153912
2019-05-25T00:06:29Z,  4999999.918, 0.192042
2019-05-25T00:06:30Z,  4999999.767, 0.184702
2019-05-25T00:06:31Z,  4999999.692, 0.193185
2019-05-25T00:06:32Z,  4999999.766, 0.157104
2019-05-25T00:06:33Z,  4999999.897, 0.130148
2019-05-25T00:06:34Z,  5000000.010, 0.175304
2019-05-25T00:06:35Z,  5000000.017, 0.204967
2019-05-25T00:06:36Z,  5000000.000, 0.219792
2019-05-25T00:06:37Z,  4999999.895, 0.251630
2019-05-25T00:06:38Z,  4999999.963, 0.217120
2019-05-25T00:06:39Z,  5000000.014, 0.188701
2019-05-25T00:06:40Z,  5000000.043, 0.183424
2019-05-25T00:06:41Z,  5000000.029, 0.191702
2019-05-25T00:06:42Z,  5000000.011, 0.181707
2019-05-25T00:06:43Z,  5000000.005, 0.197399
2019-05-25T00:06:44Z,  4999999.927, 0.215329
2019-05-25T00:06:46Z,  4999999.957, 0.179782
2019-05-25T00:06:47Z,  4999999.973, 0.169575
2019-05-25T00:06:48Z,  4999999.974, 0.157517
2019-05-25T00:06:49Z,  4999999.963, 0.180786
2019-05-25T00:06:50Z,  4999999.972, 0.202020
2019-05-25T00:06:51Z,  4999999.958, 0.230437
2019-05-25T00:06:52Z,  4999999.947, 0.232003
2019-05-25T00:06:53Z,  5000000.025, 0.203356
2019-05-25T00:06:54Z,  4999999.990, 0.200997
2019-05-25T00:06:55Z,  4999999.953, 0.188235
2019-05-25T00:06:56Z,  5000000.025, 0.163194
2019-05-25T00:06:57Z,  4999999.951, 0.183310
2019-05-25T00:06:58Z,  5000000.031, 0.156494
2019-05-25T00:06:59Z,  5000000.038, 0.166871
2019-05-25T00:07:00Z,  4999999.961, 0.174721
2019-05-25T00:07:01Z,  5000000.039, 0.142896
2019-05-25T00:07:02Z,  4999999.949, 0.159601
2019-05-25T00:07:03Z,  4999999.858, 0.144143
2019-05-25T00:07:04Z,  4999999.789, 0.169031
2019-05-25T00:07:05Z,  4999999.736, 0.202739
2019-05-25T00:07:06Z,  4999999.788, 0.200724
2019-05-25T00:07:07Z,  4999999.891, 0.224028
2019-05-25T00:07:08Z,  4999999.837, 0.181913
2019-05-25T00:07:09Z,  4999999.775, 0.139095
2019-05-25T00:07:10Z,  4999999.740, 0.135762
2019-05-25T00:07:11Z,  4999999.833, 0.127503
2019-05-25T00:07:12Z,  4999999.893, 0.157661
2019-05-25T00:07:13Z,  5000000.013, 0.151202
2019-05-25T00:07:14Z,  4999999.912, 0.156923
2019-05-25T00:07:15Z,  4999999.877, 0.151813
2019-05-25T00:07:16Z,  4999999.811, 0.117971
2019-05-25T00:07:17Z,  4999999.584, 0.128456
2019-05-25T00:07:18Z,  4999999.550, 0.136807
2019-05-25T00:07:19Z,  4999999.637, 0.137758
2019-05-25T00:07:20Z,  4999999.853, 0.159547
2019-05-25T00:07:21Z,  4999999.884, 0.163973
2019-05-25T00:07:22Z,  4999999.981, 0.138907
2019-05-25T00:07:23Z,  4999999.970, 0.142237
2019-05-25T00:07:24Z,  4999999.882, 0.156124
2019-05-25T00:07:25Z,  4999999.952, 0.164092
2019-05-25T00:07:26Z,  4999999.814, 0.165419
2019-05-25T00:07:27Z,  4999999.775, 0.148857
2019-05-25T00:07:29Z,  4999999.826, 0.123008
2019-05-25T00:07:30Z,  4999999.800, 0.118133
2019-05-25T00:07:31Z,  4999999.905, 0.128683
2019-05-25T00:07:32Z,  4999999.979, 0.151457
2019-05-25T00:07:33Z,  4999999.965, 0.176840
2019-05-25T00:07:34Z,  4999999.913, 0.166979
2019-05-25T00:07:35Z,  4999999.719, 0.163826
2019-05-25T00:07:36Z,  4999999.605, 0.165993
2019-05-25T00:07:37Z,  4999999.427, 0.151881
2019-05-25T00:07:38Z,  4999999.575, 0.150073
2019-05-25T00:07:39Z,  4999999.738, 0.144613
2019-05-25T00:07:40Z,  4999999.882, 0.144812
2019-05-25T00:07:41Z,  5000000.073, 0.165662
2019-05-25T00:07:42Z,  4999999.984, 0.197019
2019-05-25T00:07:43Z,  4999999.782, 0.192063
2019-05-25T00:07:44Z,  4999999.769, 0.197248
2019-05-25T00:07:45Z,  4999999.706, 0.232544
2019-05-25T00:07:46Z,  4999999.813, 0.225899
2019-05-25T00:07:47Z,  4999999.934, 0.234581
2019-05-25T00:07:48Z,  4999999.946, 0.223506
2019-05-25T00:07:49Z,  4999999.992, 0.196414
2019-05-25T00:07:50Z,  4999999.959, 0.213966
2019-05-25T00:07:51Z,  5000000.040, 0.206578
2019-05-25T00:07:52Z,  5000000.016, 0.217470
2019-05-25T00:07:53Z,  5000000.002, 0.215727
2019-05-25T00:07:54Z,  4999999.829, 0.185149
2019-05-25T00:07:55Z,  4999999.674, 0.179388
2019-05-25T00:07:56Z,  4999999.614, 0.149070
2019-05-25T00:07:57Z,  4999999.529, 0.129303
2019-05-25T00:07:58Z,  4999999.766, 0.122139
2019-05-25T00:07:59Z,  4999999.820, 0.130803
2019-05-25T00:08:00Z,  4999999.771, 0.135220
2019-05-25T00:08:01Z,  4999999.810, 0.129199
2019-05-25T00:08:02Z,  4999999.783, 0.155634
2019-05-25T00:08:03Z,  4999999.793, 0.175339
2019-05-25T00:08:04Z,  4999999.925, 0.203491
2019-05-25T00:08:05Z,  4999999.973, 0.231662
2019-05-25T00:08:06Z,  4999999.920, 0.252190
2019-05-25T00:08:07Z,  4999999.982, 0.236475
2019-05-25T00:08:08Z,  5000000.032, 0.218807
2019-05-25T00:08:09Z,  5000000.011, 0.211755
2019-05-25T00:08:10Z,  5000000.043, 0.205119
2019-05-25T00:08:12Z,  4999999.990, 0.220172
2019-05-25T00:08:13Z,  4999999.952, 0.224625
2019-05-25T00:08:14Z,  4999999.965, 0.237769
2019-05-25T00:08:15Z,  4999999.958, 0.253245
2019-05-25T00:08:16Z,  4999999.986, 0.245315
2019-05-25T00:08:17Z,  4999999.996, 0.243319
2019-05-25T00:08:18Z,  5000000.016, 0.232085
2019-05-25T00:08:19Z,  4999999.896, 0.188918
2019-05-25T00:08:20Z,  4999999.867, 0.159120
